id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20827801,The ocean view room size 12x14,145878384,Denise,Brooklyn,Crown Heights,40.67139,-73.93131,Private room,70,5,11,2019-01-01,0.6,7,278
9113702,"Beautiful Apartment in Harlem, NY!",47493116,Elsa,Manhattan,Harlem,40.8243,-73.94258,Entire home/apt,150,1,0,,,1,0
14183466,COMFORTABLE BEDROOM GREAT LOCATION,85938655,Carlos,Manhattan,Hell's Kitchen,40.76439,-73.98943,Private room,120,3,53,2019-06-30,1.53,2,197
34156161,Chelsea Luxury & Cozy 2 Bedroom Apartment,257671905,Evelyn,Manhattan,Chelsea,40.74301,-73.9937,Entire home/apt,249,1,8,2019-06-22,4.8,1,131
27773847,Perfect NYC Hell’s Kitchen Duplex Apartment!,129263359,Ashley,Manhattan,Hell's Kitchen,40.76398,-73.99087,Entire home/apt,250,2,1,2019-04-21,0.38,1,9
35462273,Modern Private BR in Fort Greene Cumberland,230192510,Zach,Brooklyn,Fort Greene,40.69706,-73.97498,Private room,48,30,0,,,25,189
5434197,Convenient Room Near Subway ABCD&1!,4534649,L & A,Manhattan,Harlem,40.81663,-73.95315,Private room,55,2,71,2016-12-15,1.34,3,0
32533738,Suite Donna Dina - free Street Parking+wifi,219738858,Joe,Manhattan,East Village,40.72956,-73.98113000000001,Entire home/apt,161,30,18,2019-06-21,4.22,5,204
7340318,Private Greenpoint Studio Floor 1,6772512,Curtis,Brooklyn,Greenpoint,40.72138,-73.94709,Entire home/apt,100,3,7,2016-10-28,0.14,1,0
30011527,Cozy Duplex Studio 1 Minute to Subway,222236294,Kieu&Jimmy,Brooklyn,Bedford-Stuyvesant,40.68942,-73.95455,Entire home/apt,160,2,33,2019-07-03,4.65,1,246
28046851,Bellrose  Home - 15 minutes from both NYC airports,211860521,Tamara,Queens,Bellerose,40.72908,-73.72778000000001,Private room,105,3,7,2019-05-31,0.76,2,343
2187847,Beautiful 1-Bedroom in West Village,11155956,Lauren,Manhattan,West Village,40.73818,-74.00433000000001,Entire home/apt,300,2,0,,,1,0
34312239,Cozy Private Room - Only 25 mins to Manhattan ;),22070428,Fernando,Queens,Elmhurst,40.7442,-73.87698,Private room,55,1,1,2019-05-10,0.5,1,35
33783249,Is a beautiful place for recharge good energy....,110907551,Maria,Manhattan,Midtown,40.74501,-73.98319000000001,Private room,150,10,0,,,2,89
13956613,The Griffin B & B- 2 bedroom suite in Ditmas Park,24424456,Jeannine,Brooklyn,Flatbush,40.63273,-73.96385,Entire home/apt,200,2,10,2019-07-01,0.91,1,167
21263179,"Full apartment in heart of Red Hook, Brooklyn",20408271,Francois,Brooklyn,Red Hook,40.67503,-74.01505,Entire home/apt,150,1,2,2018-01-22,0.11,2,0
20983663,Brooklyn's Cozy Jewel II,117507630,Faith,Brooklyn,Crown Heights,40.67171,-73.93273,Entire home/apt,149,5,35,2019-06-17,1.81,2,12
29850004,NOLITA apartment w doorman,224498087,Sibel,Manhattan,Nolita,40.72361,-73.99301,Entire home/apt,130,7,0,,,1,0
36357112,"Sunny, adorable 1BR apartment in Greenpoint",251802585,Kay,Brooklyn,Greenpoint,40.73192,-73.95839000000001,Private room,115,5,0,,,1,10
11593365,Historic Central Chinatown Apt,10703999,Evan,Manhattan,Chinatown,40.71469,-73.9995,Entire home/apt,220,4,0,,,1,0
2203154,Prime East Village 1 bedroom,5392354,Aviad,Manhattan,East Village,40.73087,-73.98713000000001,Entire home/apt,180,2,2,2014-09-29,0.03,1,0
25966512,The cozy room!,62557719,Leomaris,Manhattan,Harlem,40.82961,-73.94525,Private room,45,7,11,2019-06-09,0.85,3,88
9874710,Lux 1BR in the heart of NYC Theater district!,30283594,Kara,Manhattan,Theater District,40.76118,-73.98535,Entire home/apt,139,30,1,2017-05-17,0.04,121,306
3461872,Private BR in 3 BR Apt - E. Harlem,5220670,Jonathon,Manhattan,East Harlem,40.80278,-73.94001,Private room,75,1,3,2015-10-04,0.05,1,0
28867268,Spacious Room in well Loved East Williamsburg Home,26880156,Patrick,Brooklyn,Bushwick,40.70452,-73.92917,Private room,50,2,3,2018-11-12,0.35,1,32
3198018,Park slope 2BR duplex with garden,738918,Birgitta,Brooklyn,Park Slope,40.67561,-73.97823000000001,Entire home/apt,300,2,85,2019-06-16,1.81,2,268
32891080,Centrally  Located Beautiful Escape,242296495,Angela,Brooklyn,East Flatbush,40.64922,-73.93301,Private room,35,1,31,2019-07-05,8.02,3,66
26159891,Dream home + Best Location. Brooklyn Heights.,10995888,Vasilisa,Brooklyn,Brooklyn Heights,40.6901,-73.99247,Entire home/apt,208,5,5,2019-05-20,0.51,1,9
27260962,Quiet Manhattan Bedroom - sublet/roommate,49435345,Caitlin,Manhattan,Inwood,40.86813,-73.92393,Private room,50,30,9,2018-10-15,0.81,1,57
32745294,Packaged for one plus group (QUEEN),242631139,Glen,Brooklyn,East Flatbush,40.6472,-73.92951,Private room,100,2,4,2019-06-23,1.85,4,360
30046737,The Rich Home:minutes to JFK & 30min to the City,225813251,Latasha,Queens,St. Albans,40.6968,-73.76592,Entire home/apt,135,1,69,2019-07-02,10.67,1,158
11295918,"CLEAN, QUIET, COMFORTABLE APARTMENT",4671389,Samuel,Brooklyn,Prospect-Lefferts Gardens,40.66143,-73.95999,Private room,70,1,0,,,1,0
16530772,Lovely room 20 min to Times Square & Central Park,39072326,Stephanie,Manhattan,Harlem,40.80999,-73.9415,Private room,80,2,94,2019-06-23,3.25,1,167
36038070,✨Superb Room- 2 Queen Beds ✨,270874051,Hotel Vetiver,Queens,Long Island City,40.75255,-73.93324,Private room,149,1,0,,,8,316
27405333,Entire 2 BD apartment in heart of lower east side,52050220,Brooke,Manhattan,Lower East Side,40.71796,-73.98445,Entire home/apt,226,1,1,2018-08-05,0.09,2,0
2471108,Prime Brooklyn 1BR-10min to City!,12637520,Laura,Brooklyn,Boerum Hill,40.68955,-73.98885,Entire home/apt,160,7,7,2016-09-12,0.15,1,0
26391060,Privet room and bathroom in luxurious apartment.,68074387,Emma,Manhattan,Harlem,40.81186,-73.93921999999999,Private room,125,3,6,2019-06-23,0.52,1,0
32214783,"Sunny Lofty Sanctuary in Artsy Bushwick, Guest BR",234270791,April G,Brooklyn,Bushwick,40.69615,-73.92995,Private room,58,3,6,2019-06-18,2.02,3,94
32933643,Spacious Studio in the UES 94th st (30 days MIN),159598333,Sol,Manhattan,Upper East Side,40.78331,-73.94646,Entire home/apt,99,30,0,,,5,332
24475318,Wall Street Luxuriuos apartment Financial District,173369078,Tina,Manhattan,Financial District,40.70587,-74.0118,Private room,139,3,15,2019-07-07,1.01,1,338
21643210,Cozy Serenity Room in Gowanus (Park Slope),82874717,Paola,Brooklyn,Gowanus,40.66705,-73.9927,Private room,40,5,0,,,1,0
2154567,Cozy Brownstone Suite,9430366,Sharon And Ronn,Brooklyn,Bedford-Stuyvesant,40.68232,-73.92746,Entire home/apt,185,2,159,2019-06-30,3.2,1,348
13429535,Sunny Williamsburg Haven,3078690,Zack,Brooklyn,Williamsburg,40.71256,-73.94785,Private room,80,5,0,,,1,0
13358067,bright 1 bedroom by the park,7097844,Anne,Brooklyn,Greenpoint,40.72552,-73.94489,Entire home/apt,114,2,3,2018-09-11,0.08,1,0
9380474,Private master bedroom with TV - Williamsburg,48578050,Chris,Brooklyn,Williamsburg,40.71439,-73.96256,Private room,50,7,4,2017-07-18,0.11,1,0
19119686,Deluxe Room at Yankee Stadium- 20 mins to Midtown!,133602911,Sanyika,Bronx,Highbridge,40.829640000000005,-73.92882,Private room,60,3,17,2019-05-20,0.67,2,66
8684886,Private Entrance Bed & Bath with Garden and Deck,45604174,Jennifer,Brooklyn,South Slope,40.668,-73.98702,Private room,120,2,125,2019-07-05,2.75,1,177
21924203,Private room in Brownstone house,22378099,Ricardo,Brooklyn,Fort Greene,40.6857,-73.96964,Private room,52,5,0,,,1,0
26334886,Park Slope Secret Garden,65884218,Patty,Brooklyn,Sunset Park,40.66264,-73.99174000000001,Entire home/apt,275,4,5,2019-01-01,0.46,1,12
2551532,Charm & Beauty close to Manhattan,13063145,Vinneth,Brooklyn,Bedford-Stuyvesant,40.687090000000005,-73.95558,Entire home/apt,176,3,168,2019-06-15,2.64,2,302
2838354,"Large 1-bedroom, 2 blocks from park",8867917,Steven,Brooklyn,Prospect Heights,40.67446,-73.96324,Entire home/apt,99,17,0,,,1,0
34542878,J & G Comfort Cove Luxurious King Room,259776956,Gladwyn,Brooklyn,Canarsie,40.63043,-73.89553000000001,Private room,130,1,0,,,5,365
8895019,1 Bd Ap. in Hell's Kitchen Times Sq,1020828,Philipp,Manhattan,Hell's Kitchen,40.76392,-73.99514,Entire home/apt,150,1,1,2016-05-08,0.03,1,0
10069586,Cozy room in a dynamic Brooklyn neighborhood,5391472,Ella,Brooklyn,Crown Heights,40.67154,-73.94981,Private room,35,14,1,2017-01-19,0.03,2,0
5538410,Home 4 Medical Professionals-Dwnst8,26377263,Stat,Brooklyn,East Flatbush,40.65546,-73.94619,Private room,45,30,0,,,43,361
21148292,"East 74th street, Cozy UES 1bd Serviced Apartment",22541573,Ken,Manhattan,Upper East Side,40.77057,-73.95759,Entire home/apt,159,30,1,2017-11-12,0.05,87,344
6786181,R&S Modern Spacious Hideaway,32722063,,Brooklyn,East Flatbush,40.64345,-73.93643,Entire home/apt,100,2,157,2019-06-19,3.18,2,342
713891,Amazing location! 10ft from L train,3675389,Giorgia & Benjamin,Brooklyn,Williamsburg,40.715340000000005,-73.94906,Private room,85,2,146,2019-06-23,1.78,1,46
22937095,"The Studio, lush cabin living in Brooklyn",2416281,Noemie,Brooklyn,Bedford-Stuyvesant,40.68898,-73.95835,Entire home/apt,98,3,45,2019-06-29,2.56,1,179
20284068,Crown Heights Apartment,32905351,Meredith,Brooklyn,Crown Heights,40.67423,-73.95737,Entire home/apt,110,2,31,2019-04-25,1.36,1,4
4108799,Gorgeous Big & Bright Greenpoint Apt,622779,Kat,Brooklyn,Greenpoint,40.72452,-73.93916,Entire home/apt,300,1,12,2018-03-30,0.32,1,362
21822619,THE HUGH SUITES 3mins to JFK,1280731,Hugh,Queens,Springfield Gardens,40.66578,-73.77301,Entire home/apt,80,1,214,2019-06-23,10.86,1,307
31355285,Cozy room 2 min walk to subway near mall,218336964,Wei,Queens,Rego Park,40.73176,-73.8702,Private room,35,4,10,2019-06-29,1.99,4,11
24614703,Charming Cozy 1 bed-room in the heart of Bed-Stuy,127956858,Betty,Brooklyn,Bedford-Stuyvesant,40.69298,-73.94188,Entire home/apt,130,3,6,2019-06-08,0.44,1,14
24751713,"The Manhattan Club, NYC",183736521,Martha,Manhattan,Midtown,40.76592,-73.98095,Private room,125,3,1,2018-04-30,0.07,1,5
14026862,Very Large 1 Bedroom with Large Patio,55703198,Henry,Queens,Ridgewood,40.70382,-73.90059000000001,Entire home/apt,100,4,0,,,1,362
13452799,Small and cozy room in Williamsburg 2-Bedroom apt.,76849055,Mikalena,Brooklyn,Williamsburg,40.70885,-73.95349,Private room,50,1,3,2016-07-20,0.08,1,0
11847204,GREAT APT w BALCONY in BEST AREA,9532490,Alexandra,Manhattan,East Village,40.73065,-73.9886,Entire home/apt,140,2,4,2019-06-09,0.1,3,0
32969639,Sunny first floor West Village getaway,2206966,Nik,Manhattan,West Village,40.73478,-74.00015,Entire home/apt,170,2,6,2019-06-26,1.94,1,3
25140559,BEAUTIFUL PRIVATE ROOM,45416627,Lolita,Queens,Astoria,40.76798,-73.92323,Private room,49,1,41,2019-06-17,2.96,9,322
30663246,"Greenpoint Summer Stunner, perfect for families",229577914,James,Brooklyn,Greenpoint,40.72681,-73.95359,Entire home/apt,150,5,1,2018-12-31,0.16,1,48
24918572,The Crown,188391102,Alliot,Brooklyn,Crown Heights,40.67442,-73.94096,Entire home/apt,295,4,7,2019-05-10,0.56,2,343
31853354,Room with private bath and shower in boho apt,12470243,Nicolina,Brooklyn,Bushwick,40.69713,-73.93035,Private room,50,15,0,,,1,0
19196146,Lower east side artistic oasis,133269895,E,Manhattan,Lower East Side,40.7195,-73.98519,Private room,100,5,0,,,1,0
19330742,Sunlit Private Room & Balcony in Trendy Bushwick,4922765,Le Roux,Brooklyn,Bushwick,40.70541,-73.91878,Private room,80,299,0,,,1,0
5028264,Charming Studio Apartment,25881276,Jordana,Manhattan,Upper West Side,40.7921,-73.97918,Entire home/apt,125,21,45,2019-05-27,0.86,2,176
30392834,"Charming West Village Studio Oasis w/ Doorman, Gym by Blueground",107434423,Blueground,Manhattan,West Village,40.73021,-74.00379000000001,Entire home/apt,305,30,0,,,232,1
15164526,2MinToTrainsNiceRMaimonidesLutheranIndustryCity,96222132,Norma-Ester-,Brooklyn,Sunset Park,40.65607,-74.00305999999999,Private room,60,1,25,2019-06-07,0.74,4,52
27510869,Staten Island Apartment,113295877,Jonathan,Staten Island,Tompkinsville,40.63461,-74.08937,Private room,55,3,6,2018-10-24,0.55,3,154
3529503,Quiet room+bath w/ separate entry.,6491377,Zaineb,Brooklyn,Bedford-Stuyvesant,40.69334,-73.94608000000001,Private room,79,4,70,2019-06-24,1.19,1,308
228979,1BDR - Hell's Kitchen Hideaway,1190088,Tim,Manhattan,Hell's Kitchen,40.76189,-73.99,Private room,130,2,52,2018-08-14,0.55,1,303
22978388,Sunny room in Brooklyn (20 min from Manhattan),42949529,Suri,Brooklyn,Sunset Park,40.65907,-73.99849,Private room,150,1,0,,,1,90
27408243,"SUNNY ROOM IN BUSHWICK
QUEEN SIZE J/M/Z/L",7638718,Gil,Brooklyn,Bushwick,40.70048,-73.9295,Private room,54,7,8,2019-05-25,0.75,1,0
26866483,Oasis III,201824419,Angie,Brooklyn,Bedford-Stuyvesant,40.68784,-73.95145,Private room,55,30,22,2019-06-05,2.03,3,365
17771762,"Quiet, Large, & Cozy Bedroom in Cool Bushwick Apt",9864136,Anthony,Brooklyn,Bushwick,40.68643,-73.91465,Private room,50,1,3,2017-09-30,0.13,26,342
24065326,Bright 1 Bed w/Lrg Private Balcony in Williamsburg,16835514,Carla Isabel,Brooklyn,Williamsburg,40.71607,-73.96365,Entire home/apt,250,3,16,2019-07-03,1.05,1,41
12445714,Sun kissed 1br Harlem (WHOLE apt),67332509,Nkem,Manhattan,Harlem,40.825790000000005,-73.94324,Entire home/apt,99,1,3,2016-05-29,0.08,1,0
35934299,Penthouse large 1 BR with huge terrace (7C),202757964,Mayan,Brooklyn,Williamsburg,40.71792,-73.96266,Entire home/apt,195,30,0,,,6,200
27759146,Cozy corner near Empire State Building,209549523,Mariluz,Manhattan,Midtown,40.74858,-73.98340999999999,Shared room,62,1,112,2019-06-13,10.77,3,0
29259580,"Spacious duplex, fits 5, perf midtown location!",3292437,Peter,Manhattan,Midtown,40.75228,-73.9695,Entire home/apt,250,2,20,2019-06-23,2.3,1,0
8213015,Crown Heights Stunner,13563861,Mandi,Brooklyn,Crown Heights,40.67211,-73.94946999999999,Entire home/apt,200,2,0,,,1,0
4191257,Spacious 2 story Apt in Midtown!!,17106992,Alejandro,Manhattan,Murray Hill,40.74643,-73.97536,Entire home/apt,200,1,1,2014-10-27,0.02,1,0
14707648,Surfside Studio,10910171,Melissa,Queens,Rockaway Beach,40.58634,-73.81867,Entire home/apt,150,1,144,2019-07-07,4.13,2,134
6700860,"Family Friendly, Brooklyn, NYC 2br",35075473,Amanda,Brooklyn,Carroll Gardens,40.67885,-74.00027,Entire home/apt,150,5,5,2016-08-28,0.1,1,0
1340982,Steps from Central Park,7273689,Olya,Manhattan,Upper East Side,40.77207,-73.95923,Entire home/apt,169,7,11,2019-01-05,0.2,1,24
27357619,Private Room; Safe Building; All The Amenities,41287915,Larry,Brooklyn,Bushwick,40.69743,-73.92929000000001,Private room,75,1,27,2019-06-30,2.45,1,29
10786240,nice apartment in New york city,55808233,John,Manhattan,Hell's Kitchen,40.75979,-73.99216,Private room,75,2,0,,,1,0
22084405,Sunny Charming Private 2BR Apartment in UES,149303542,Jasmine,Manhattan,Upper East Side,40.77752,-73.94646999999999,Private room,149,4,0,,,1,0
15813342,PRIVATE ROOM CLOSE TO THE CITY AND JFK  AIRPORT.,100970583,Maria,Queens,Woodhaven,40.688190000000006,-73.86079000000001,Private room,45,4,22,2019-07-01,0.68,2,266
278876,"Large, furnished room in a 2 bedroom!",368528,Ally,Brooklyn,Crown Heights,40.66984,-73.95141,Private room,64,1,1,2017-03-18,0.04,1,0
29981718,Beautiful Elite Penthouse,213781715,Anting,Manhattan,NoHo,40.72831,-73.99327,Entire home/apt,179,1,1,2019-05-17,0.57,33,348
25374851,Vintage Custom Van,10407935,Meng,Manhattan,Nolita,40.72218,-73.99539,Entire home/apt,89,1,62,2019-06-30,4.64,8,3
18476474,Bright XL room in Hamilton Heights/Sugar Hill,98861076,Peter & Gabe,Manhattan,Harlem,40.82444,-73.94525,Private room,90,2,136,2019-07-02,5.13,1,204
8194497,Charming Fort Greene park studio!,7430851,Aaron,Brooklyn,Fort Greene,40.68791,-73.97438000000001,Entire home/apt,110,2,2,2015-09-18,0.04,1,0
16617640,The Paris Room. Énorme! Private ROOF access!,47027510,Tucker,Brooklyn,Bushwick,40.69102,-73.90526,Private room,49,2,38,2019-06-22,2.0,1,9
22934602,Great Studio at the Time Square/71C,48146336,Irina,Manhattan,Hell's Kitchen,40.76274,-73.99320999999999,Entire home/apt,120,30,3,2019-01-11,0.25,20,289
26450185,Crash Pad,97378432,Rev. Simone,Queens,Jamaica,40.6837,-73.79343,Private room,75,2,1,2019-05-19,0.58,1,180
28561904,Brand new uber-clean minimalist Bushwick 1BR,1119058,Ruben,Brooklyn,Bushwick,40.70473,-73.92662,Entire home/apt,100,4,17,2019-06-23,1.76,1,0
35006426,Cozy private room by the 7 train,263732662,Kwenhi,Queens,Sunnyside,40.73935,-73.92096,Private room,50,2,4,2019-07-01,2.73,1,180
9524033,Cozy UWS private room,37606128,Kristin,Manhattan,Harlem,40.80319,-73.95432,Private room,60,1,6,2016-07-04,0.14,1,0
29965101,Large Private Space in Ideal Location,20287320,Konah,Brooklyn,Fort Greene,40.69306,-73.97084,Private room,80,2,14,2019-04-20,1.86,1,189
29090040,Riverside doorman and concierge,21339635,Martin,Manhattan,Upper West Side,40.77708,-73.98791,Entire home/apt,138,3,24,2019-07-03,2.69,1,1
29056566,Pretty Williamsburg Loft,169467786,Jovenne Naldrey,Brooklyn,Williamsburg,40.71001,-73.96101,Entire home/apt,215,1,5,2019-06-26,2.21,1,165
24116631,Beautiful Manhattan Apt- 20 min to Times Square,5740704,Lauren,Manhattan,Washington Heights,40.84884,-73.93199,Entire home/apt,82,7,0,,,1,0
502429,Park Slope duplex with backyard,2100968,Elodie,Brooklyn,South Slope,40.66153,-73.98554,Entire home/apt,325,3,116,2019-07-07,1.37,1,203
27602987,Spacious Greenpoint room steps away from G train,24909331,Katherine,Brooklyn,Greenpoint,40.733540000000005,-73.95576,Private room,105,4,0,,,1,8
2112344,Private Bushwick Loved Room with a Sacred Garden,10768668,Shervin,Brooklyn,Bushwick,40.70177,-73.91922,Private room,75,5,0,,,1,0
31493796,Artists House with fire place & roof garden!,18007776,Tyler,Brooklyn,Prospect-Lefferts Gardens,40.65621,-73.9562,Private room,40,3,5,2019-06-22,1.03,4,0
33987446,X Light,184750740,Juice,Bronx,Morrisania,40.82565,-73.91095,Shared room,77,1,0,,,4,179
24133244,Beautiful New York City Midtown Cozy Apartment,117510818,Lea,Manhattan,Hell's Kitchen,40.76657,-73.98514,Entire home/apt,225,3,28,2019-07-02,1.87,1,323
33710554,"PRIDE Perfect! Bright, Clean & New W. Village Flat",254107226,Katherine,Manhattan,West Village,40.73593,-74.00438,Entire home/apt,260,3,2,2019-07-05,1.03,1,10
19471352,"Dreamy Bushwick Art Apt, 15min from City, Roof &TV",136607675,Samantha,Brooklyn,Bedford-Stuyvesant,40.698440000000005,-73.93921,Private room,62,1,47,2019-06-29,1.92,1,21
28306536,Large Room In 3Bed Home w/ Washer/Dryer,1561585,Peter,Brooklyn,East Flatbush,40.65059,-73.94506,Private room,90,3,1,2018-10-08,0.11,1,179
32407324,"NEW Luxury 1BR, Floor to ceiling windows, balcony",122559140,Javicia,Brooklyn,Fort Greene,40.68912,-73.97903000000001,Entire home/apt,133,25,1,2019-07-01,1.0,1,0
34929016,Private Living Room in the Heart of Chelsea,25408903,Jaclyn,Manhattan,Chelsea,40.74125,-73.99925999999999,Private room,89,1,5,2019-06-29,5.0,1,296
28817246,"Sweet, Small Brooklyn Room!",205268444,Jordan,Brooklyn,Bedford-Stuyvesant,40.69334,-73.93849,Private room,36,2,1,2018-11-18,0.13,1,0
19862719,1BR in Luxury Financial District Highrise,61689461,Michael,Manhattan,Financial District,40.70498,-74.01063,Private room,55,3,2,2017-07-27,0.08,1,0
6884147,Bedroom with huge windows and space,36072139,Hyun Na,Brooklyn,Bushwick,40.69296,-73.9242,Private room,50,1,0,,,1,0
28637635,Room 3 (4R),102466916,Luca And Kameko,Manhattan,Harlem,40.80731,-73.94516,Private room,53,30,0,,,6,198
9248049,NYC Fantastic Apartment (very quiet &private bath),48054322,Nina,Manhattan,Hell's Kitchen,40.76637,-73.98342,Private room,165,1,193,2019-07-05,4.37,1,213
36206540,Beautiful Sun-Drenched Private Room South Slope,2981481,Bridge & Samanta,Brooklyn,Sunset Park,40.661,-73.99618000000001,Private room,80,2,0,,,1,61
7563487,Great private room open for Aug!!,3353772,Jackie,Brooklyn,Williamsburg,40.70889,-73.94113,Private room,75,1,1,2015-08-04,0.02,1,0
35646737,"Private Cabins @ Chelsea, Manhattan",117365574,Maria,Manhattan,Chelsea,40.74946,-73.99627,Private room,85,1,1,2019-06-22,1.0,5,261
24943903,Parlor Suite Midtown Manhattan,29100568,Deborah,Manhattan,Theater District,40.76093,-73.98192,Entire home/apt,170,20,1,2018-05-29,0.07,4,0
15725732,"2 Bedrooms apt,Modern New Renovated",101604346,Frank W,Brooklyn,Bay Ridge,40.63447,-74.02455,Entire home/apt,116,1,213,2019-07-01,6.55,1,314
3970936,"Prime Gramercy, Luxury 1BD DOORMAN ",1475015,Mike,Manhattan,Gramercy,40.73771,-73.98058,Entire home/apt,150,30,1,2014-10-08,0.02,52,342
34038559,Gorgeous Apt on the Upper East Side,1241543,Claire,Manhattan,Upper East Side,40.78145,-73.9496,Private room,130,5,3,2019-06-30,1.73,1,180
1378165,Sunny Brooklyn Artists' Enclave! *huge room!*,7465509,Tyler,Brooklyn,Bedford-Stuyvesant,40.68732,-73.93004,Private room,67,7,2,2019-06-21,1.0,1,14
7452987,Big sunny 1BR in Ditmas Park with kitten!,429925,Jordan,Brooklyn,Flatbush,40.63767,-73.95636999999999,Entire home/apt,50,21,0,,,1,0
5661603,2 bedroom home in Brooklyn,27755788,Gian-Murray,Brooklyn,Park Slope,40.67812,-73.97353000000001,Entire home/apt,150,6,1,2018-08-26,0.09,1,209
9749603,New York artistic house &Queens,19256647,Jiao,Queens,Flushing,40.73157,-73.83263000000001,Entire home/apt,65,7,0,,,1,0
13156998,1 BR / studio right by Central Park,3671013,Neha,Manhattan,Midtown,40.76365,-73.97754,Entire home/apt,200,1,0,,,2,0
33716426,Sonder | Stock Exchange | Central 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70723,-74.01086,Entire home/apt,229,2,3,2019-06-13,1.55,327,340
29916697,INQUIRY ONLY FOR HOTEL ROOM TO 2 BEDROOMS NEAR UN,189734742,James,Manhattan,Midtown,40.75284,-73.9717,Private room,314,2,0,,,2,266
10019312,Comfy Spacious room/Lower Manhattan - East Side,44216429,Maria,Manhattan,Gramercy,40.73628,-73.98549,Private room,100,4,115,2019-07-07,2.67,1,268
24912129,Fabulous mid century modern apt in Williamsburg,4407432,Antoinette,Brooklyn,Williamsburg,40.72163,-73.95465,Entire home/apt,225,2,9,2019-06-10,0.66,1,120
29633187,J-BRAND NEW LUXURY ROOM 25 MIN DRIVE TO MANHATTAN,8814258,Nikole,Queens,South Ozone Park,40.673,-73.79552,Private room,64,3,1,2019-06-13,1.0,7,195
27281341,Sunny 1BR in Midtown East by Sonder,12243051,Sonder,Manhattan,Kips Bay,40.74324,-73.97224,Entire home/apt,184,29,0,,,96,7
15342164,JFK 15 AND LGA 18 MINUTES,97822063,Chima,Queens,St. Albans,40.70577,-73.75932,Private room,47,3,2,2018-12-16,0.06,1,56
15507436,BEAUTIFUL RENOVATED APT. 208,99539943,Grand,Manhattan,Midtown,40.74828,-73.98401,Private room,189,1,4,2018-02-15,0.12,1,365
28047666,LaGuardia Private 3 Bedrooms Appartment for 6 Pax,10229087,Kais,Queens,Ditmars Steinway,40.77224,-73.89295,Private room,220,1,5,2019-06-08,0.61,4,346
36074873,"Cosy Private room, weekly cleaner",15057355,Benjamin,Manhattan,Two Bridges,40.71155,-73.99712,Private room,70,3,0,,,1,62
11033476,Spacious Bedroom near Prospect Park,57257971,Jenna,Brooklyn,Sunset Park,40.66227,-73.99138,Private room,50,1,1,2016-02-12,0.02,1,0
32414346,Luxury 1bd in best location (long-term rental),3048319,Carlos,Manhattan,Hell's Kitchen,40.76188,-73.99925,Entire home/apt,250,30,0,,,2,342
6248093,BEAUTIFUL UES Apt w/ Door Man,32443084,Jordan,Manhattan,Upper East Side,40.76288,-73.96084,Entire home/apt,130,3,2,2015-12-28,0.04,1,0
20641793,Modern Studio 1 block away from the beach,725286,Michael,Brooklyn,Brighton Beach,40.57688,-73.95308,Entire home/apt,130,3,22,2019-06-20,0.99,1,134
665394,Winning Location in Hells Kitchen,1139222,Carl,Manhattan,Hell's Kitchen,40.7589,-73.99015,Entire home/apt,220,2,18,2018-12-01,0.24,1,0
7071677,"Cozy room in Bushwick, Dekalb L train, Backyard!",37076121,Christopher,Brooklyn,Bushwick,40.69899,-73.92286,Private room,50,2,2,2017-08-31,0.06,1,0
29942196,#1 Modern Gem 2br apt..(Street parking available),224715959,Ernesto,Queens,Jackson Heights,40.75355,-73.89220999999999,Entire home/apt,170,2,10,2019-06-28,1.55,1,346
16228697,Beautiful brownstone in Harlem- $2.75 bus from LGA,86509759,Roanne,Manhattan,East Harlem,40.80802,-73.94013000000001,Private room,77,3,30,2019-06-28,0.98,1,90
15166481,Beautiful and Sunny Apt in heart of Williamsburg,96241686,Gee,Brooklyn,Williamsburg,40.70976,-73.96686,Private room,125,3,0,,,1,0
710015,"Large room, Outdoor Patio, Great Host, Safe Area!",3136147,Gym Hoodie,Brooklyn,Borough Park,40.63324,-73.99461,Private room,103,3,0,,,1,0
1092760,Private Entrance - Backyard Summer Dining - Enjoy,5887081,Michelle,Brooklyn,Bedford-Stuyvesant,40.69034,-73.95321,Entire home/apt,110,7,195,2019-07-03,2.72,2,284
4092826,Forest Hills Villa 皇后区“曼哈顿”-森林小丘别墅!,21228368,Jessica,Queens,Forest Hills,40.71291,-73.84678000000001,Entire home/apt,180,2,105,2019-06-25,1.8,5,190
6674363,"New Building, Best Location in NYC",6725667,Megan,Manhattan,Chelsea,40.73969,-73.99446999999999,Private room,130,3,11,2019-05-11,0.23,1,106
20085460,Beautiful large 2 bed apartment near Columbia U,21594748,Gabriel,Manhattan,Morningside Heights,40.807,-73.96452,Entire home/apt,220,2,6,2018-03-19,0.27,2,0
23990013,Brookyln Brownstone Pied de Terre,39865251,Alexandra,Brooklyn,Clinton Hill,40.68235,-73.96384,Entire home/apt,225,2,1,2018-04-22,0.07,1,0
35909488,"Sunny , spacious, luxury building off Bedford Ave.",28500137,Penelope,Brooklyn,Greenpoint,40.71895,-73.95331999999999,Entire home/apt,164,4,0,,,1,7
